purchase_id,customer_id,purchase_datetime,product_id,product_category,product_subcategory,product_collection,purchase_value,related_contact_id
C_P00071,C_U2316,2025-03-13 09:29:00,P0020,kits_and_bundles,unknown,unknown,115.45,C_C00207
C_P00072,C_U1341,2025-09-11 16:34:00,P0010,car_accessories,unknown,unknown,53.53,C_C00210
C_P00073,C_U1210,2025-09-04 04:34:00,P0004,retro_consoles,caseover_console,unknown,104.68,C_C00217
C_P00074,C_U1194,2025-09-18 15:18:00,P0010,car_accessories,unknown,unknown,21.07,C_C00218
C_P00075,C_U2327,2025-12-03 04:16:00,P0014,cameras_and_accessories,unknown,unknown,47.35,C_C00219
C_P00076,C_U0816,2025-12-20 14:19:00,P0028,other_accessories,airpods_cases,unknown,8.31,C_C00223
C_P00077,C_U0520,2025-09-12 01:19:00,P0009,car_accessories,unknown,unknown,21.21,C_C00224
C_P00078,C_U0400,2025-10-13 22:42:00,P0001,retro_consoles,caseover_console,unknown,161.47,C_C00227
C_P00079,C_U0608,2025-12-05 10:54:00,P0017,kits_and_bundles,unknown,unknown,90.77,C_C00229
C_P00080,C_U2497,2025-03-07 06:57:00,P0013,cameras_and_accessories,unknown,unknown,87.77,C_C00230
C_P00081,C_U0649,2025-08-21 20:38:00,P0005,retro_consoles,caseover_projector,unknown,101.44,C_C00231
C_P00082,C_U1373,2025-11-07 07:41:00,P0045,other_accessories,phone_cases,personalized_cases,24.71,C_C00232
C_P00083,C_U0852,2025-09-04 13:04:00,unknown,unknown,unknown,unknown,69.6,C_C00236
C_P00084,C_U1510,2025-10-04 13:25:00,P0035,other_accessories,chargers_and_others,unknown,32.02,C_C00243
C_P00085,C_U2669,2025-12-15 15:14:00,P0004,retro_consoles,caseover_console,unknown,169.35,C_C00246
C_P00086,C_U2108,2025-03-20 20:54:00,P0003,retro_consoles,caseover_console,unknown,144.11,C_C00249
C_P00087,C_U1185,2025-08-09 21:22:00,unknown,unknown,unknown,unknown,24.01,C_C00251
C_P00088,C_U2733,2025-02-08 15:36:00,P0007,retro_consoles,caseover_projector,unknown,131.23,C_C00253
C_P00089,C_U1555,2025-08-29 21:07:00,P0012,car_accessories,unknown,unknown,41.28,C_C00256
C_P00090,C_U0617,2025-11-04 09:08:00,P0004,retro_consoles,caseover_console,unknown,166.14,C_C00258
C_P00091,C_U1718,2025-09-21 03:36:00,unknown,unknown,unknown,unknown,28.32,C_C00259
C_P00092,C_U1251,2025-12-09 03:49:00,P0032,other_accessories,protection_accessories,unknown,20.4,C_C00263
C_P00093,C_U0784,2025-10-10 15:22:00,P0018,kits_and_bundles,unknown,unknown,150.81,C_C00265
C_P00094,C_U0341,2025-09-14 11:18:00,P0021,earphones,unknown,unknown,38.35,C_C00266
C_P00095,C_U1549,2025-08-19 10:52:00,P0009,car_accessories,unknown,unknown,27.77,C_C00268
C_P00096,C_U1291,2025-12-29 02:33:00,P0019,kits_and_bundles,unknown,unknown,96.25,C_C00269
C_P00097,C_U1915,2025-11-25 17:57:00,P0018,kits_and_bundles,unknown,unknown,125.35,C_C00270
C_P00098,C_U0442,2025-08-03 23:44:00,P0060,other_accessories,phone_cases,women,17.25,C_C00272
C_P00099,C_U2238,2025-08-20 16:22:00,P0049,other_accessories,phone_cases,cars,21.09,C_C00273
C_P00100,C_U0361,2025-06-26 01:33:00,P0049,other_accessories,phone_cases,cars,29.43,C_C00276
C_P00101,C_U0342,2025-09-27 12:46:00,unknown,unknown,unknown,unknown,56.02,C_C00277
C_P00102,C_U1519,2025-09-30 15:46:00,unknown,unknown,unknown,unknown,50.49,C_C00278
C_P00103,C_U2412,2025-09-13 18:42:00,unknown,unknown,unknown,unknown,86.9,C_C00279
C_P00104,C_U0808,2025-09-28 23:17:00,unknown,unknown,unknown,unknown,30.16,C_C00284
C_P00105,C_U0106,2025-01-09 23:33:00,P0026,other_accessories,airpods_cases,unknown,16.4,C_C00286
C_P00106,C_U0373,2025-06-07 06:41:00,P0010,car_accessories,unknown,unknown,42.48,C_C00290
C_P00107,C_U1515,2025-11-20 15:27:00,P0005,retro_consoles,caseover_projector,unknown,173.81,C_C00291
C_P00108,C_U2312,2025-09-30 13:50:00,P0045,other_accessories,phone_cases,personalized_cases,24.51,C_C00293
C_P00109,C_U1032,2025-09-19 16:07:00,P0010,car_accessories,unknown,unknown,30.21,C_C00294
C_P00110,C_U1025,2025-12-01 00:31:00,P0035,other_accessories,chargers_and_others,unknown,21.36,C_C00296
C_P00111,C_U0516,2025-09-15 22:01:00,unknown,unknown,unknown,unknown,43.17,C_C00299
C_P00112,C_U0404,2025-12-03 03:21:00,P0014,cameras_and_accessories,unknown,unknown,46.87,C_C00300
C_P00113,C_U1719,2025-09-07 04:14:00,P0035,other_accessories,chargers_and_others,unknown,17.88,C_C00304
C_P00114,C_U0879,2025-02-01 20:25:00,P0021,earphones,unknown,unknown,62.61,C_C00305
C_P00115,C_U0481,2025-11-16 22:11:00,unknown,unknown,unknown,unknown,47.58,C_C00308
C_P00116,C_U0384,2025-06-01 19:17:00,P0017,kits_and_bundles,unknown,unknown,149.54,C_C00311
C_P00117,C_U2630,2025-03-28 12:57:00,P0024,earphones,unknown,unknown,45.57,C_C00312
C_P00118,C_U2613,2025-09-27 17:16:00,P0020,kits_and_bundles,unknown,unknown,82.68,C_C00313
C_P00119,C_U0122,2025-12-28 13:50:00,P0002,retro_consoles,caseover_console,unknown,110.82,C_C00314
C_P00120,C_U0606,2025-05-25 06:59:00,P0054,other_accessories,phone_cases,men,33.46,C_C00315
C_P00121,C_U0393,2025-12-03 23:39:00,P0013,cameras_and_accessories,unknown,unknown,96.76,C_C00318
C_P00122,C_U2541,2025-11-19 13:39:00,P0010,car_accessories,unknown,unknown,26.53,C_C00319
C_P00123,C_U2703,2025-08-27 07:09:00,P0019,kits_and_bundles,unknown,unknown,137.52,C_C00320
C_P00124,C_U1095,2025-08-12 14:53:00,P0009,car_accessories,unknown,unknown,45.51,C_C00321
C_P00125,C_U2647,2025-12-18 00:24:00,P0011,car_accessories,unknown,unknown,39.67,C_C00323
C_P00126,C_U0389,2025-12-11 12:54:00,P0021,earphones,unknown,unknown,53.16,C_C00327
C_P00127,C_U0166,2025-01-08 20:11:00,P0010,car_accessories,unknown,unknown,27.49,C_C00329
C_P00128,C_U1969,2025-11-10 21:36:00,P0054,other_accessories,phone_cases,men,28.37,C_C00335
C_P00129,C_U2728,2025-09-28 08:44:00,P0001,retro_consoles,caseover_console,unknown,123.5,C_C00336
C_P00130,C_U1548,2025-06-29 15:19:00,P0014,cameras_and_accessories,unknown,unknown,92.76,C_C00337
C_P00131,C_U1989,2025-11-24 06:00:00,P0026,other_accessories,airpods_cases,unknown,10.31,C_C00340
C_P00132,C_U2543,2025-11-24 15:55:00,P0016,cameras_and_accessories,unknown,unknown,92.1,C_C00344
C_P00133,C_U2281,2025-12-10 05:53:00,P0014,cameras_and_accessories,unknown,unknown,105.72,C_C00345
C_P00134,C_U1078,2025-09-22 17:42:00,P0047,other_accessories,phone_cases,personalized_cases,8.74,C_C00346
C_P00135,C_U2385,2025-12-13 22:45:00,P0024,earphones,unknown,unknown,49.29,C_C00352
C_P00136,C_U1039,2025-04-09 09:32:00,P0041,other_accessories,phone_cases,football,31.95,C_C00353
C_P00137,C_U2549,2025-06-02 05:41:00,P0007,retro_consoles,caseover_projector,unknown,135.09,C_C00356
C_P00138,C_U0610,2025-11-23 13:35:00,unknown,unknown,unknown,unknown,31.06,C_C00357
C_P00139,C_U1129,2025-07-23 11:42:00,P0010,car_accessories,unknown,unknown,37.66,C_C00358
C_P00140,C_U1426,2025-06-03 08:57:00,P0011,car_accessories,unknown,unknown,50.36,C_C00359
C_P00141,C_U2153,2025-11-07 03:09:00,P0029,other_accessories,protection_accessories,unknown,9.34,C_C00361
C_P00142,C_U0980,2025-10-17 09:40:00,unknown,unknown,unknown,unknown,62.38,C_C00362
C_P00143,C_U1608,2025-12-18 11:42:00,P0003,retro_consoles,caseover_console,unknown,137.07,C_C00364
C_P00144,C_U0429,2025-09-24 14:00:00,P0051,other_accessories,phone_cases,cars,8.64,C_C00367
C_P00145,C_U1218,2025-01-03 09:21:00,P0020,kits_and_bundles,unknown,unknown,101.45,C_C00369
C_P00146,C_U2589,2025-10-02 11:50:00,unknown,unknown,unknown,unknown,83.93,C_C00370
C_P00147,C_U2335,2025-05-05 08:03:00,P0005,retro_consoles,caseover_projector,unknown,99.06,C_C00371
C_P00148,C_U1747,2025-12-01 12:08:00,P0002,retro_consoles,caseover_console,unknown,121.56,C_C00373
C_P00149,C_U2577,2025-11-24 19:18:00,unknown,unknown,unknown,unknown,85.82,C_C00376
C_P00150,C_U1796,2025-11-05 00:30:00,P0023,earphones,unknown,unknown,48.7,C_C00379
C_P00151,C_U1727,2025-11-04 16:45:00,unknown,unknown,unknown,unknown,17.31,C_C00380
C_P00152,C_U0251,2025-12-04 06:43:00,unknown,unknown,unknown,unknown,53.31,C_C00381
C_P00153,C_U2683,2025-09-11 09:26:00,P0003,retro_consoles,caseover_console,unknown,114.52,C_C00382
C_P00154,C_U0040,2025-09-29 20:33:00,P0010,car_accessories,unknown,unknown,24.14,C_C00383
C_P00155,C_U2171,2025-11-20 19:06:00,unknown,unknown,unknown,unknown,90.66,C_C00384
C_P00156,C_U2634,2025-09-26 20:58:00,P0005,retro_consoles,caseover_projector,unknown,129.44,C_C00385
C_P00157,C_U1900,2025-01-07 23:05:00,P0001,retro_consoles,caseover_console,unknown,96.95,C_C00390
C_P00158,C_U2477,2025-11-13 06:03:00,P0041,other_accessories,phone_cases,football,11.57,C_C00393
C_P00159,C_U1634,2025-09-15 23:21:00,P0026,other_accessories,airpods_cases,unknown,13.29,C_C00395
C_P00160,C_U2147,2025-12-20 05:43:00,unknown,unknown,unknown,unknown,90.65,C_C00400
C_P00161,C_U0909,2025-05-20 11:04:00,P0033,other_accessories,chargers_and_others,unknown,32.13,C_C00404
C_P00162,C_U0994,2025-11-27 14:46:00,P0003,retro_consoles,caseover_console,unknown,150.22,C_C00405
C_P00163,C_U0481,2025-12-01 22:06:00,P0042,other_accessories,phone_cases,football,11.87,C_C00406
C_P00164,C_U1160,2025-12-22 05:18:00,P0019,kits_and_bundles,unknown,unknown,146.3,C_C00408
C_P00165,C_U1720,2025-11-15 03:47:00,P0021,earphones,unknown,unknown,60.18,C_C00409
C_P00166,C_U0935,2025-12-24 09:52:00,P0023,earphones,unknown,unknown,53.28,C_C00412
C_P00167,C_U1094,2025-05-27 08:13:00,P0018,kits_and_bundles,unknown,unknown,97.96,C_C00414
C_P00168,C_U0904,2025-11-11 16:34:00,P0017,kits_and_bundles,unknown,unknown,101.4,C_C00415
C_P00169,C_U0758,2025-06-29 13:19:00,P0013,cameras_and_accessories,unknown,unknown,84.33,C_C00420
C_P00170,C_U1716,2025-12-22 15:21:00,unknown,unknown,unknown,unknown,28.91,C_C00422
C_P00171,C_U0944,2025-09-26 13:16:00,P0019,kits_and_bundles,unknown,unknown,108.17,C_C00423
C_P00172,C_U1654,2025-12-02 19:40:00,P0055,other_accessories,phone_cases,men,16.17,C_C00426
C_P00173,C_U0679,2025-09-23 17:34:00,P0008,retro_consoles,caseover_projector,unknown,108.37,C_C00427
C_P00174,C_U1746,2025-08-28 22:12:00,P0012,car_accessories,unknown,unknown,20.45,C_C00428
C_P00175,C_U0096,2025-12-27 18:06:00,P0020,kits_and_bundles,unknown,unknown,107.47,C_C00435
C_P00176,C_U2148,2025-11-14 01:19:00,P0045,other_accessories,phone_cases,personalized_cases,8.82,C_C00436
C_P00177,C_U2059,2025-04-05 22:28:00,P0051,other_accessories,phone_cases,cars,25.16,C_C00441
C_P00178,C_U1726,2025-10-03 14:11:00,P0041,other_accessories,phone_cases,football,25.38,C_C00443
C_P00179,C_U1887,2025-12-29 19:18:00,P0001,retro_consoles,caseover_console,unknown,119.91,C_C00444
C_P00180,C_U1631,2025-04-29 02:05:00,P0023,earphones,unknown,unknown,43.75,C_C00447
C_P00181,C_U0962,2025-12-11 03:48:00,P0017,kits_and_bundles,unknown,unknown,91.2,C_C00448
C_P00182,C_U0994,2025-03-27 00:17:00,P0009,car_accessories,unknown,unknown,40.73,C_C00450
C_P00183,C_U0723,2025-11-16 08:06:00,P0003,retro_consoles,caseover_console,unknown,170.76,C_C00453
C_P00184,C_U1013,2025-07-02 07:25:00,P0012,car_accessories,unknown,unknown,42.09,C_C00455
C_P00185,C_U1718,2025-11-04 00:38:00,P0018,kits_and_bundles,unknown,unknown,144.56,C_C00457
C_P00186,C_U1719,2025-12-10 04:21:00,P0025,other_accessories,airpods_cases,unknown,20.17,C_C00458
C_P00187,C_U2394,2025-09-20 10:26:00,P0016,cameras_and_accessories,unknown,unknown,51.57,C_C00460
C_P00188,C_U0781,2025-03-10 15:07:00,P0055,other_accessories,phone_cases,men,25.26,C_C00461
C_P00189,C_U0466,2025-09-05 07:42:00,P0020,kits_and_bundles,unknown,unknown,118.52,C_C00465
C_P00190,C_U2375,2025-11-11 01:34:00,P0003,retro_consoles,caseover_console,unknown,105.47,C_C00466
C_P00191,C_U2536,2025-11-24 21:31:00,P0005,retro_consoles,caseover_projector,unknown,159.38,C_C00470
C_P00192,C_U1728,2025-03-12 01:20:00,unknown,unknown,unknown,unknown,79.52,C_C00477
C_P00193,C_U0570,2025-09-14 17:59:00,P0019,kits_and_bundles,unknown,unknown,76.5,C_C00482
C_P00194,C_U0158,2025-04-18 21:23:00,P0008,retro_consoles,caseover_projector,unknown,163.22,C_C00484
C_P00195,C_U2173,2025-10-04 02:04:00,unknown,unknown,unknown,unknown,59.35,C_C00485
C_P00196,C_U0995,2025-12-14 02:20:00,unknown,unknown,unknown,unknown,76.3,C_C00491
C_P00197,C_U1669,2025-04-10 10:51:00,P0041,other_accessories,phone_cases,football,8.21,C_C00492
C_P00198,C_U1444,2025-11-13 16:59:00,P0052,other_accessories,phone_cases,cars,24.18,C_C00495
C_P00199,C_U2625,2025-01-18 22:55:00,unknown,unknown,unknown,unknown,53.37,C_C00501
C_P00200,C_U1250,2025-10-02 02:11:00,P0002,retro_consoles,caseover_console,unknown,142.02,C_C00505
C_P00201,C_U1575,2025-11-11 12:09:00,P0013,cameras_and_accessories,unknown,unknown,91.8,C_C00506
C_P00202,C_U1101,2025-09-12 11:13:00,P0003,retro_consoles,caseover_console,unknown,172.0,C_C00508
C_P00203,C_U1197,2025-09-09 09:54:00,P0038,other_accessories,phone_cases,all_phone_cases,18.8,C_C00511
C_P00204,C_U1432,2025-09-05 21:23:00,P0016,cameras_and_accessories,unknown,unknown,49.72,C_C00512
C_P00205,C_U1977,2025-11-26 01:39:00,P0010,car_accessories,unknown,unknown,28.35,C_C00513
C_P00206,C_U1239,2025-06-01 06:56:00,P0052,other_accessories,phone_cases,cars,22.53,C_C00515
C_P00207,C_U1057,2025-05-11 04:43:00,P0057,other_accessories,phone_cases,women,31.84,C_C00518
C_P00208,C_U1431,2025-12-04 21:33:00,P0005,retro_consoles,caseover_projector,unknown,144.2,C_C00519
C_P00209,C_U2681,2025-04-18 23:01:00,P0019,kits_and_bundles,unknown,unknown,79.39,C_C00521
C_P00210,C_U2558,2025-12-28 18:59:00,P0015,cameras_and_accessories,unknown,unknown,101.01,C_C00522
C_P00211,C_U1553,2025-12-20 18:35:00,P0020,kits_and_bundles,unknown,unknown,122.59,C_C00524
C_P00212,C_U1377,2025-12-24 16:36:00,P0041,other_accessories,phone_cases,football,14.08,C_C00526
C_P00213,C_U1854,2025-04-28 10:43:00,P0009,car_accessories,unknown,unknown,25.29,C_C00527
C_P00214,C_U0773,2025-11-08 19:56:00,P0025,other_accessories,airpods_cases,unknown,30.96,C_C00530
C_P00215,C_U0835,2025-04-02 03:30:00,unknown,unknown,unknown,unknown,92.35,C_C00534
C_P00216,C_U2497,2025-01-21 22:58:00,P0019,kits_and_bundles,unknown,unknown,76.56,C_C00539
C_P00217,C_U0421,2025-11-30 11:42:00,P0022,earphones,unknown,unknown,30.18,C_C00543
C_P00218,C_U1696,2025-06-09 11:36:00,P0022,earphones,unknown,unknown,56.81,C_C00551
C_P00219,C_U1442,2025-11-14 21:14:00,unknown,unknown,unknown,unknown,15.17,C_C00553
C_P00220,C_U1604,2025-04-27 18:05:00,P0022,earphones,unknown,unknown,42.26,C_C00554
C_P00221,C_U2053,2025-11-25 13:38:00,P0021,earphones,unknown,unknown,45.36,C_C00561
C_P00222,C_U0346,2025-11-05 23:27:00,P0010,car_accessories,unknown,unknown,28.82,C_C00563
C_P00223,C_U1310,2025-11-24 06:25:00,P0014,cameras_and_accessories,unknown,unknown,50.47,C_C00564
C_P00224,C_U1622,2025-09-05 12:48:00,P0045,other_accessories,phone_cases,personalized_cases,28.61,C_C00567
C_P00225,C_U1955,2025-12-14 17:50:00,P0049,other_accessories,phone_cases,cars,21.91,C_C00568
C_P00226,C_U1063,2025-10-26 21:21:00,P0013,cameras_and_accessories,unknown,unknown,57.89,C_C00569
C_P00227,C_U0731,2025-08-07 12:01:00,P0021,earphones,unknown,unknown,45.66,C_C00577
C_P00228,C_U0514,2025-09-17 09:55:00,P0024,earphones,unknown,unknown,36.9,C_C00579
C_P00229,C_U0400,2025-09-06 03:10:00,P0004,retro_consoles,caseover_console,unknown,121.46,C_C00581
C_P00230,C_U2731,2025-09-19 17:16:00,P0010,car_accessories,unknown,unknown,19.68,C_C00582
C_P00231,C_U2169,2025-11-29 11:25:00,P0007,retro_consoles,caseover_projector,unknown,151.75,C_C00583
C_P00232,C_U0461,2025-11-29 21:44:00,P0021,earphones,unknown,unknown,42.47,C_C00584
C_P00233,C_U0805,2025-09-10 01:11:00,unknown,unknown,unknown,unknown,36.94,C_C00593
C_P00234,C_U0135,2025-01-04 12:03:00,unknown,unknown,unknown,unknown,93.23,C_C00594
C_P00235,C_U0202,2025-07-02 19:41:00,P0009,car_accessories,unknown,unknown,47.25,C_C00595
C_P00236,C_U1972,2025-11-24 23:18:00,P0022,earphones,unknown,unknown,62.35,C_C00598
C_P00237,C_U0419,2025-09-23 16:57:00,P0024,earphones,unknown,unknown,53.71,C_C00599
C_P00238,C_U2163,2025-09-24 03:54:00,P0024,earphones,unknown,unknown,44.16,C_C00600
C_P00239,C_U2611,2025-06-16 16:58:00,P0019,kits_and_bundles,unknown,unknown,99.72,C_C00601
C_P00240,C_U0111,2025-12-28 12:05:00,P0012,car_accessories,unknown,unknown,53.55,C_C00608
C_P00241,C_U0868,2025-09-09 02:09:00,P0048,other_accessories,phone_cases,personalized_cases,30.03,C_C00610
C_P00242,C_U1689,2025-09-05 03:11:00,P0002,retro_consoles,caseover_console,unknown,145.98,C_C00611
C_P00243,C_U2634,2025-06-03 11:04:00,P0053,other_accessories,phone_cases,men,8.79,C_C00612
C_P00244,C_U0547,2025-11-26 21:19:00,P0014,cameras_and_accessories,unknown,unknown,80.41,C_C00615
C_P00245,C_U0146,2025-12-23 00:12:00,P0016,cameras_and_accessories,unknown,unknown,64.59,C_C00617
C_P00246,C_U1155,2025-11-05 11:22:00,P0009,car_accessories,unknown,unknown,19.53,C_C00620
C_P00247,C_U2014,2025-11-12 22:13:00,P0022,earphones,unknown,unknown,53.37,C_C00622
C_P00248,C_U2214,2025-02-14 08:46:00,P0048,other_accessories,phone_cases,personalized_cases,19.51,C_C00623
C_P00249,C_U0884,2025-10-04 22:11:00,unknown,unknown,unknown,unknown,60.21,C_C00627
C_P00250,C_U2361,2025-12-26 22:48:00,P0015,cameras_and_accessories,unknown,unknown,57.89,C_C00630
C_P00251,C_U1631,2025-08-31 05:04:00,P0024,earphones,unknown,unknown,56.64,C_C00631
C_P00252,C_U1972,2025-05-29 01:39:00,P0043,other_accessories,phone_cases,football,29.7,C_C00633
C_P00253,C_U1004,2025-03-02 21:34:00,P0016,cameras_and_accessories,unknown,unknown,88.65,C_C00635
C_P00254,C_U0926,2025-04-16 21:24:00,P0017,kits_and_bundles,unknown,unknown,75.49,C_C00644
C_P00255,C_U2258,2025-09-23 16:05:00,P0053,other_accessories,phone_cases,men,26.4,C_C00646
